Plot;Harvest;Species;Infection;Notes
246;A18;Ga;1;
246;A18;Lp;0.7;
246;A18;Pt;0.1;
246;A18;Ra;0;
246;A18;To;0.7;
247;A18;Am;0.1;
247;A18;Ao;NA;set to associated monoculture value
247;A18;Be;NA;set to associated monoculture value
247;A18;Cb;0;
247;A18;Cj;0.8;
247;A18;Dc;NA;set to associated monoculture value
247;A18;Dg;1;
247;A18;Fr;0.29;
247;A18;Ga;NA;set to associated monoculture value
247;A18;Hl;0.7;
247;A18;Hp;0.5;
247;A18;Lp;0.7;
247;A18;Pg;NA;set to associated monoculture value
247;A18;Pm;0;
247;A18;Pt;0.4;
247;A18;Ra;0;
247;A18;Sp;0.33;
247;A18;To;0.9;
248;A18;Ra;0.9;
249;A18;Cb;1;
249;A18;Dg;1;
249;A18;Ga;1;
249;A18;Lp;0.9;
249;A18;Pt;0.5;
249;A18;Ra;0.6;
250;A18;Pg;0.6;
252;A18;Am;0.2;
252;A18;Ao;0.7;
252;A18;Be;1;
252;A18;Cj;0.8;
252;A18;Fr;0.2;
252;A18;Hp;0.7;
252;A18;Pg;0.7;
252;A18;Sp;0.6;
253;A18;Fr;0.5;
253;A18;Pt;0;
253;A18;Ra;NA;set to associated monoculture value
253;A18;Sp;0.8;
254;A18;Am;1;
254;A18;Be;0.83;
254;A18;Cj;0.8;
254;A18;Dc;NA;set to associated monoculture value
254;A18;Fr;0.2;
254;A18;Pg;0.7;
254;A18;Pm;0.2;
254;A18;Sp;0.2;
255;A18;Cb;1;
255;A18;Dg;0.89;
255;A18;Pt;0.4;
255;A18;To;1;
256;A18;Hp;1;
256;A18;Pg;0.7;
256;A18;Pm;0.4;
256;A18;Sp;0.7;
257;A18;Ao;0.7;
257;A18;Dc;0.1;
257;A18;Fr;0.4;
257;A18;Pm;0.6;
258;A18;Am;0.7;
258;A18;Ao;1;
258;A18;Be;1;
258;A18;Cj;1;
258;A18;Dc;NA;set to associated monoculture value
258;A18;Fr;0.6;
258;A18;Hp;0.6;
258;A18;Pm;0.5;
259;A18;Cb;0.83;
259;A18;Ga;0.8;
259;A18;Hl;0.9;
259;A18;Lp;1;
260;A18;Am;0.3;
260;A18;Dg;0.9;
260;A18;Sp;0.4;
261;A18;Dg;0.9;
261;A18;Hl;0.7;
261;A18;Pt;0.4;
262;A18;Pg;0.9;
263;A18;Cb;1;
263;A18;Ga;1;
263;A18;Lp;1;
263;A18;Pt;0.4;
263;A18;Ra;0;
263;A18;To;0.75;
264;A18;Ao;0.5;
264;A18;Dg;0.7;
264;A18;Hp;0.5;
264;A18;Ra;0;
265;A18;Am;0.4;
265;A18;Dc;0;
265;A18;Lp;1;
265;A18;To;NA;set to associated monoculture value
266;A18;Ao;0.25;
266;A18;Cj;1;
266;A18;Fr;0.1;
266;A18;Pg;0.3;
267;A18;Ga;0.9;
267;A18;Hl;0.9;
267;A18;Lp;0.9;
267;A18;Pt;0.5;
267;A18;Ra;NA;set to associated monoculture value
267;A18;To;0;
268;A18;Am;1;
268;A18;Ao;0;
268;A18;Dg;1;
268;A18;Hl;1;
268;A18;Pg;0.8;
268;A18;Pm;0.5;
268;A18;Ra;NA;set to associated monoculture value
269;A18;Dc;0;
269;A18;Hl;0.8;
269;A18;Hp;1;
269;A18;Pg;0.6;
269;A18;Pm;0.3;
269;A18;To;1;
270;A18;Dg;1;
270;A18;Lp;0.7;
270;A18;To;1;
271;A18;Ao;0.83;
271;A18;Be;0.83;
271;A18;Cj;0.8;
271;A18;Dc;NA;set to associated monoculture value
271;A18;Fr;0.3;
271;A18;Pg;0.5;
271;A18;Pm;0.3;
271;A18;Sp;0.3;
272;A18;Am;0.9;
272;A18;Ao;1;
272;A18;Dc;NA;set to associated monoculture value
272;A18;Pm;0.2;
273;A18;Cj;1;
273;A18;Dg;1;
273;A18;Sp;1;
273;A18;To;1;
274;A18;Pm;0.5;
275;A18;Fr;0.8;
276;A18;Ao;0.5;
276;A18;Be;1;
276;A18;Cb;0.5;
276;A18;Cj;0.9;
276;A18;Hl;0.25;
276;A18;Hp;1;
276;A18;Lp;0.6;
276;A18;To;1;
277;A18;Cb;1;
277;A18;Ga;1;
277;A18;Hl;0.9;
277;A18;Lp;0.9;
277;A18;Pt;0.8;
277;A18;Ra;1;
277;A18;To;1;
278;A18;Ao;0.3;
279;A18;Sp;1;
280;A18;Be;1;
280;A18;Dc;0.25;
280;A18;Ga;1;
280;A18;Lp;1;
280;A18;Pg;0.9;
280;A18;Pm;0.3;
280;A18;Ra;NA;set to associated monoculture value
281;A18;Am;0.8;
282;A18;Am;0.1;
282;A18;Ao;0.67;
282;A18;Be;1;
282;A18;Dc;NA;set to associated monoculture value
282;A18;Fr;0.7;
282;A18;Hp;0.9;
282;A18;Pm;0.5;
282;A18;Sp;0.3;
283;A18;Dc;0;
283;A18;Lp;0.5;
283;A18;Pm;0.5;
283;A18;To;NA;set to associated monoculture value
284;A18;Be;0.9;
284;A18;Cj;1;
284;A18;Dc;NA;set to associated monoculture value
284;A18;Pm;0.4;
285;A18;Am;0.4;
285;A18;Ao;1;
285;A18;Be;0.9;
285;A18;Fr;0.3;
285;A18;Hp;0.9;
285;A18;Pg;0.5;
285;A18;Pm;0.5;
285;A18;Sp;0.3;
286;A18;Cb;1;
287;A18;Dg;0.86;
287;A18;Lp;0.7;
287;A18;Pt;0.4;
287;A18;To;0.29;
288;A18;Am;0.5;
288;A18;Be;0.86;
288;A18;Cj;1;
288;A18;Dc;NA;set to associated monoculture value
288;A18;Hp;0.9;
288;A18;Pg;0.63;
288;A18;Pm;0.6;
288;A18;Sp;0.5;
289;A18;Dg;1;
289;A18;Lp;1;
289;A18;Pt;1;
290;A18;Am;0.5;
290;A18;Ao;0;
290;A18;Be;1;
290;A18;Cb;NA;set to associated monoculture value
290;A18;Cj;1;
290;A18;Dc;0;
290;A18;Dg;1;
290;A18;Fr;0.37;
290;A18;Ga;1;
290;A18;Hl;NA;set to associated monoculture value
290;A18;Hp;0.9;
290;A18;Lp;0.5;
290;A18;Pg;0.5;
290;A18;Pm;0.3;
290;A18;Pt;0.33;
290;A18;Ra;NA;set to associated monoculture value
290;A18;Sp;0.4;
290;A18;To;NA;set to associated monoculture value
291;A18;Cj;1;
291;A18;Fr;0.5;
291;A18;Ga;1;
291;A18;Pm;0.3;
291;A18;Pt;0;
291;A18;Sp;0.5;
291;A18;To;NA;set to associated monoculture value
292;A18;Pt;0.3;
293;A18;Ao;1;
293;A18;Cb;NA;set to associated monoculture value
293;A18;Dg;1;
293;A18;Ga;1;
293;A18;Hp;0.9;
293;A18;Pg;0.6;
293;A18;Ra;NA;set to associated monoculture value
293;A18;Sp;0.5;
294;A18;Lp;0.2;
295;A18;Am;0.3;
295;A18;Ao;0;
295;A18;Be;1;
295;A18;Cb;1;
295;A18;Cj;0.8;
295;A18;Dc;0;
295;A18;Dg;0.67;
295;A18;Fr;0.4;
295;A18;Ga;1;
295;A18;Hl;0.75;
295;A18;Hp;0.8;
295;A18;Lp;0.8;
295;A18;Pg;0.7;
295;A18;Pm;0.4;
295;A18;Pt;NA;set to associated monoculture value
295;A18;Ra;NA;set to associated monoculture value
295;A18;Sp;0.5;
295;A18;To;NA;set to associated monoculture value
296;A18;Dg;1;
296;A18;Lp;0.8;
296;A18;Ra;0.2;
297;A18;Dg;0.9;
297;A18;Ga;1;
297;A18;Ra;0.33;
298;A18;Dg;1;
299;A18;Hl;0.7;
300;A18;Cb;1;
300;A18;Dg;1;
300;A18;Ga;1;
300;A18;Lp;1;
300;A18;Pt;0.17;
300;A18;Ra;0;
300;A18;To;0.75;
301;A18;Cb;0.5;
301;A18;Dg;1;
301;A18;Ga;1;
301;A18;Lp;0.7;
301;A18;Pt;0.38;
301;A18;Ra;NA;set to associated monoculture value
302;A18;Ao;0.5;
302;A18;Dc;0;
302;A18;Dg;0.8;
302;A18;To;0.8;
303;A18;Am;0.4;
303;A18;Ao;0.38;
303;A18;Cb;NA;set to associated monoculture value
303;A18;Ga;1;
303;A18;Pm;0.4;
303;A18;Sp;0.2;
304;A18;Cb;NA;set to associated monoculture value
304;A18;Dg;1;
304;A18;Ga;0.9;
304;A18;Hl;0.6;
304;A18;Pt;0.3;
304;A18;To;0;
305;A18;Cb;0.5;
305;A18;Ga;1;
305;A18;Hl;0.5;
306;A18;Dc;0;
306;A18;Dg;1;
306;A18;Ga;0.89;
306;A18;Hl;1;
306;A18;Hp;0.7;
306;A18;Lp;0.3;
306;A18;Pg;0.9;
306;A18;Pm;0.1;
307;A18;Am;0.5;
307;A18;Ao;0;
307;A18;Be;1;
307;A18;Cj;0.9;
307;A18;Dc;NA;set to associated monoculture value
307;A18;Hp;0.9;
307;A18;Pm;0.3;
307;A18;Sp;0.3;
308;A18;Am;0.7;
308;A18;Ao;NA;set to associated monoculture value
308;A18;Be;1;
308;A18;Cb;1;
308;A18;Cj;1;
308;A18;Dc;NA;set to associated monoculture value
308;A18;Dg;1;
308;A18;Fr;0.1;
308;A18;Ga;1;
308;A18;Hl;0.5;
308;A18;Hp;0.8;
308;A18;Lp;0.5;
308;A18;Pg;0.5;
308;A18;Pm;0;
308;A18;Pt;NA;set to associated monoculture value
308;A18;Ra;NA;set to associated monoculture value
308;A18;Sp;0.33;
308;A18;To;0.33;
309;A18;Am;0.2;
309;A18;Ao;NA;set to associated monoculture value
309;A18;Fr;0.3;
309;A18;Hp;0.7;
310;A18;Be;0.8;
310;A18;Ga;1;
310;A18;Pm;0.3;
310;A18;To;0.5;
311;A18;Dg;1;
311;A18;Ga;1;
311;A18;Hl;0.8;
311;A18;Lp;1;
311;A18;Pt;1;
311;A18;To;NA;set to associated monoculture value
312;A18;Dc;NA;set to associated monoculture value
312;A18;Hp;0.8;
312;A18;Pg;0.7;
312;A18;Sp;0.3;
313;A18;Ra;0.5;
314;A18;Am;0.7;
314;A18;Cj;1;
314;A18;Fr;0.8;
314;A18;Hp;1;
316;A18;Ao;0.7;
316;A18;Cj;1;
316;A18;Dc;NA;set to associated monoculture value
316;A18;Sp;0.5;
317;A18;Cb;0.6;
317;A18;Dg;1;
317;A18;Ga;0.9;
317;A18;Hl;0.7;
317;A18;Ra;0.33;
317;A18;To;0.8;
318;A18;To;1;
319;A18;Am;0.8;
319;A18;Ga;1;
319;A18;Lp;1;
319;A18;Sp;0.5;
320;A18;Am;0.7;
320;A18;Ao;NA;set to associated monoculture value
320;A18;Be;1;
320;A18;Cj;0.8;
320;A18;Fr;0.3;
320;A18;Hp;0.6;
320;A18;Pg;0.55;
320;A18;Sp;0.6;
321;A18;Dc;0;Monoculture value zero. Set to half of lowest observed infection value in monocultures.
322;A18;Cb;NA;set to associated monoculture value
322;A18;Hp;0.9;
322;A18;Lp;1;
322;A18;Pg;0.4;
323;A18;Cb;0.6;
323;A18;Dg;1;
323;A18;Hl;1;
323;A18;Lp;0.4;
323;A18;Pt;0.5;
323;A18;To;0.8;
324;A18;Ao;0.7;
324;A18;Be;0.8;
324;A18;Cj;1;
324;A18;Dc;0;
324;A18;Fr;0.4;
324;A18;Hp;1;
324;A18;Pg;0.8;
324;A18;Pm;0.1;
325;A18;Be;1;
325;A18;Dc;NA;set to associated monoculture value
325;A18;Fr;0.49;
325;A18;Ga;1;
325;A18;Lp;0.9;
325;A18;Pt;0.1;
325;A18;Sp;0.6;
325;A18;To;0.78;
326;A18;Dg;1;
326;A18;Ga;1;
326;A18;Ra;0.57;
327;A18;Cj;0.9;
328;A18;Am;0.1;
328;A18;Ao;1;
328;A18;Be;1;
328;A18;Cb;0.3;
328;A18;Cj;0.9;
328;A18;Dc;NA;set to associated monoculture value
328;A18;Dg;0.5;
328;A18;Fr;0.7;
328;A18;Ga;1;
328;A18;Hl;0.9;
328;A18;Hp;0.9;
328;A18;Lp;0.8;
328;A18;Pg;0.7;
328;A18;Pm;0.2;
328;A18;Pt;0.5;
328;A18;Ra;NA;set to associated monoculture value
328;A18;Sp;0.3;
328;A18;To;0;
330;A18;Hp;0.9;
331;A18;Ao;0.67;
331;A18;Cj;1;
331;A18;Hp;1;
331;A18;Pg;0.5;
332;A18;Cb;0.5;
332;A18;Dg;0.9;
332;A18;Ga;0;
332;A18;Hl;0.4;
332;A18;Lp;0.9;
332;A18;To;0.5;
333;A18;Be;0.9;
333;A18;Cb;0.7;
333;A18;Dc;1;
333;A18;Dg;0.8;
333;A18;Hl;0.8;
333;A18;Hp;0.8;
333;A18;Pg;0.8;
333;A18;Ra;0;
334;A18;Ga;1;
335;A18;Be;1;
336;A18;Am;0.9;
336;A18;Ao;NA;set to associated monoculture value
336;A18;Be;0.8;
336;A18;Cj;1;
336;A18;Dc;NA;set to associated monoculture value
336;A18;Pg;0.6;
336;A18;Pm;0.25;
336;A18;Sp;0.75;
