"Plot;Harvest;Species;Abundance"
"18;J18;Ga;0.068376068"
"18;J18;Lp;0.017094017"
"18;J18;Pt;0.008547009"
"18;J18;Sp;0.641025641"
"18;J18;To;0.11965812"
"19;J18;Cb;0.412371134"
"19;J18;Dg;0.412371134"
"19;J18;Pt;0.051546392"
"19;J18;To;0.12371134"
"20;J18;Pt;1"
"21;J18;Am;0.466666667"
"21;J18;Ao;0.006666667"
"21;J18;Be;0.033333333"
"21;J18;Cb;0"
"21;J18;Cj;0.113333333"
"21;J18;Dc;0"
"21;J18;Dg;0"
"21;J18;Fr;0.026666667"
"21;J18;Ga;0"
"21;J18;Hl;0"
"21;J18;Hp;0.04"
"21;J18;Lp;0.013333333"
"21;J18;Pg;0.08"
"21;J18;Pm;0.093333333"
"21;J18;Pt;0"
"21;J18;Ra;0.026666667"
"21;J18;Sp;0.073333333"
"21;J18;To;0.026666667"
"22;J18;Ao;0.032258065"
"22;J18;Cj;0.564516129"
"22;J18;Hp;0.080645161"
"22;J18;Pg;0.322580645"
"23;J18;Am;0.194690265"
"23;J18;Cj;0.707964602"
"23;J18;Fr;0.07079646"
"23;J18;Hp;0.026548673"
"24;J18;Dg;0.108695652"
"24;J18;Lp;0.054347826"
"24;J18;Pt;0.02173913"
"24;J18;To;0.815217391"
"25;J18;Hp;0.13"
"25;J18;Pg;0.47"
"25;J18;Pm;0.15"
"25;J18;Sp;0.25"
"26;J18;Hl;1"
"27;J18;Dg;0.131868132"
"27;J18;Lp;0.747252747"
"27;J18;Ra;0.120879121"
"28;J18;Ao;0.016806723"
"28;J18;Be;0.042016807"
"28;J18;Cj;0.546218487"
"28;J18;Dc;0"
"28;J18;Fr;0.092436975"
"28;J18;Hp;0.084033613"
"28;J18;Pg;0.142857143"
"28;J18;Pm;0.075630252"
"29;J18;Am;0.532786885"
"29;J18;Be;0.016393443"
"29;J18;Cj;0.163934426"
"29;J18;Dc;0"
"29;J18;Hp;0.024590164"
"29;J18;Pg;0.098360656"
"29;J18;Pm;0.081967213"
"29;J18;Sp;0.081967213"
"30;J18;Am;1"
"32;J18;Lp;1"
"33;J18;Fr;0.387931034"
"33;J18;Pt;0.017241379"
"33;J18;Ra;0.034482759"
"33;J18;Sp;0.560344828"
"34;J18;Ao;0.044642857"
"34;J18;Cb;0.3125"
"34;J18;Dg;0.0625"
"34;J18;Ga;0.223214286"
"34;J18;Hp;0.080357143"
"34;J18;Pg;0.071428571"
"34;J18;Ra;0.035714286"
"34;J18;Sp;0.169642857"
"35;J18;Be;0.03960396"
"35;J18;Cb;0.396039604"
"35;J18;Dc;0.01980198"
"35;J18;Dg;0.02970297"
"35;J18;Hl;0.059405941"
"35;J18;Hp;0.158415842"
"35;J18;Pg;0.257425743"
"35;J18;Ra;0.03960396"
"36;J18;Cb;0.404040404"
"36;J18;Dg;0.04040404"
"36;J18;Hl;0.060606061"
"36;J18;Lp;0.101010101"
"36;J18;Pt;0.04040404"
"36;J18;To;0.353535354"
"37;J18;Ao;0.027522936"
"37;J18;Dc;0.073394495"
"37;J18;Fr;0.623853211"
"37;J18;Pm;0.275229358"
"38;J18;Ao;0"
"38;J18;Dc;0.070588235"
"38;J18;Dg;0.023529412"
"38;J18;To;0.905882353"
"39;J18;Cb;0.081300813"
"39;J18;Hp;0.06504065"
"39;J18;Lp;0.12195122"
"39;J18;Pg;0.731707317"
"40;J18;Ga;0.528846154"
"40;J18;Hl;0.057692308"
"40;J18;Lp;0.096153846"
"40;J18;Pt;0.038461538"
"40;J18;Ra;0.134615385"
"40;J18;To;0.144230769"
"41;J18;Am;0.424528302"
"41;J18;Ao;0.009433962"
"41;J18;Be;0.047169811"
"41;J18;Cj;0.349056604"
"41;J18;Dc;0"
"41;J18;Fr;0.113207547"
"41;J18;Hp;0.028301887"
"41;J18;Pm;0.028301887"
"42;J18;Be;0.05511811"
"42;J18;Cj;0.62992126"
"42;J18;Dc;0"
"42;J18;Pm;0.31496063"
"43;J18;Am;0.444444444"
"43;J18;Ao;0.007407407"
"43;J18;Be;0.022222222"
"43;J18;Cb;0.044444444"
"43;J18;Cj;0.111111111"
"43;J18;Dc;0"
"43;J18;Dg;0.02962963"
"43;J18;Fr;0.022222222"
"43;J18;Ga;0.088888889"
"43;J18;Hl;0.014814815"
"43;J18;Hp;0.022222222"
"43;J18;Lp;0"
"43;J18;Pg;0.037037037"
"43;J18;Pm;0.014814815"
"43;J18;Pt;0.014814815"
"43;J18;Ra;0"
"43;J18;Sp;0.051851852"
"43;J18;To;0.074074074"
"44;J18;Am;0.469026549"
"44;J18;Ao;0.026548673"
"44;J18;Dg;0.044247788"
"44;J18;Hl;0.053097345"
"44;J18;Pg;0.265486726"
"44;J18;Pm;0.123893805"
"44;J18;Ra;0.017699115"
"45;J18;Be;1"
"46;J18;Am;0.257731959"
"46;J18;Ao;0.030927835"
"46;J18;Fr;0.360824742"
"46;J18;Hp;0.350515464"
"47;J18;Pg;1"
"48;J18;Cb;0.060240964"
"48;J18;Dg;0.361445783"
"48;J18;Ga;0.084337349"
"48;J18;Hl;0.072289157"
"48;J18;Pt;0"
"48;J18;To;0.421686747"
"49;J18;Dc;0"
"49;J18;Hl;0.10989011"
"49;J18;Hp;0.076923077"
"49;J18;Pg;0.494505495"
"49;J18;Pm;0.21978022"
"49;J18;To;0.098901099"
"50;J18;Am;0.096153846"
"50;J18;Ao;0.028846154"
"50;J18;Be;0.125"
"50;J18;Dc;0.038461538"
"50;J18;Fr;0.163461538"
"50;J18;Hp;0.076923077"
"50;J18;Pm;0.134615385"
"50;J18;Sp;0.336538462"
"51;J18;Am;0.142857143"
"51;J18;Be;0.057142857"
"51;J18;Cj;0.428571429"
"51;J18;Dc;0"
"51;J18;Fr;0.107142857"
"51;J18;Pg;0.071428571"
"51;J18;Pm;0.014285714"
"51;J18;Sp;0.178571429"
"52;J18;To;1"
"53;J18;Dg;0.276315789"
"53;J18;Ga;0.394736842"
"53;J18;Ra;0.328947368"
"54;J18;Am;0.336519374"
"54;J18;Ao;0.021672241"
"54;J18;Be;0.039649258"
"54;J18;Cj;0.367886348"
"54;J18;Dc;0.002165609"
"54;J18;Pg;0.048504682"
"54;J18;Pm;0.094497317"
"54;J18;Sp;0.089105171"
"55;J18;Am;0.72815534"
"55;J18;Ao;0.029126214"
"55;J18;Dc;0"
"55;J18;Pm;0.242718447"
"56;J18;Cj;1"
"57;J18;Am;0.336134454"
"57;J18;Ao;0.008403361"
"57;J18;Be;0.033613445"
"57;J18;Cj;0.504201681"
"57;J18;Fr;0.016806723"
"57;J18;Hp;0.033613445"
"57;J18;Pg;0.016806723"
"57;J18;Sp;0.050420168"
"58;J18;Dg;0.795454545"
"58;J18;Ga;0.113636364"
"58;J18;Ra;0.090909091"
"59;J18;Am;0.01980198"
"59;J18;Ao;0.00990099"
"59;J18;Be;0.00990099"
"59;J18;Cb;0.148514851"
"59;J18;Cj;0.04950495"
"59;J18;Dc;0.01980198"
"59;J18;Dg;0.03960396"
"59;J18;Fr;0.099009901"
"59;J18;Ga;0.118811881"
"59;J18;Hl;0.01980198"
"59;J18;Hp;0"
"59;J18;Lp;0.01980198"
"59;J18;Pg;0.099009901"
"59;J18;Pm;0.178217822"
"59;J18;Pt;0.01980198"
"59;J18;Ra;0.00990099"
"59;J18;Sp;0.079207921"
"59;J18;To;0.059405941"
"60;J18;Cb;1"
"61;J18;Dg;0.045454545"
"61;J18;Ga;0.340909091"
"61;J18;Hl;0.034090909"
"61;J18;Lp;0.056818182"
"61;J18;Pt;0.011363636"
"61;J18;To;0.511363636"
"62;J18;Am;0.105263158"
"62;J18;Ao;0.021052632"
"62;J18;Be;0.042105263"
"62;J18;Fr;0.010526316"
"62;J18;Hp;0.084210526"
"62;J18;Pg;0.210526316"
"62;J18;Pm;0.105263158"
"62;J18;Sp;0.421052632"
"63;J18;Cb;0.617977528"
"63;J18;Dg;0.112359551"
"63;J18;Ga;0.02247191"
"63;J18;Hl;0.02247191"
"63;J18;Lp;0.02247191"
"63;J18;To;0.202247191"
"64;J18;Cb;0.583333333"
"64;J18;Ga;0.333333333"
"64;J18;Hl;0.041666667"
"64;J18;Lp;0.041666667"
"65;J18;Cb;0.27173913"
"65;J18;Dg;0.163043478"
"65;J18;Ga;0.108695652"
"65;J18;Lp;0.054347826"
"65;J18;Pt;0.010869565"
"65;J18;Ra;0.010869565"
"65;J18;To;0.380434783"
"66;J18;Am;0.574712644"
"66;J18;Dg;0.08045977"
"66;J18;Sp;0.344827586"
"67;J18;Hp;1"
"68;J18;Ao;0.027757661"
"68;J18;Cj;0.449751478"
"68;J18;Fr;0.327918918"
"68;J18;Pg;0.194571943"
"69;J18;Cb;0.085106383"
"69;J18;Dg;0.106382979"
"69;J18;Ga;0.372340426"
"69;J18;Hl;0.085106383"
"69;J18;Ra;0.031914894"
"69;J18;To;0.319148936"
"70;J18;Cj;0.322580645"
"70;J18;Fr;0.139784946"
"70;J18;Ga;0.139784946"
"70;J18;Pm;0.161290323"
"70;J18;Pt;0.021505376"
"70;J18;Sp;0.215053763"
"70;J18;To;0"
"71;J18;Fr;1"
"72;J18;Dc;0.048780488"
"72;J18;Dg;0"
"72;J18;Ga;0.097560976"
"72;J18;Hl;0.024390244"
"72;J18;Hp;0.243902439"
"72;J18;Lp;0.016260163"
"72;J18;Pg;0.487804878"
"72;J18;Pm;0.081300813"
"73;J18;Be;0.084745763"
"73;J18;Dc;0.008474576"
"73;J18;Ga;0.016949153"
"73;J18;Lp;0.118644068"
"73;J18;Pg;0.550847458"
"73;J18;Pm;0.211864407"
"73;J18;Ra;0.008474576"
"74;J18;Dg;0.217391304"
"74;J18;Lp;0.706521739"
"74;J18;Pt;0.076086957"
"75;J18;Be;0.05785124"
"75;J18;Ga;0.289256198"
"75;J18;Pm;0.578512397"
"75;J18;To;0.074380165"
"76;J18;Am;0.5"
"76;J18;Ao;0.028571429"
"76;J18;Cb;0.028571429"
"76;J18;Ga;0.171428571"
"76;J18;Pm;0.071428571"
"76;J18;Sp;0.2"
"77;J18;Am;0.769230769"
"77;J18;Ga;0.096153846"
"77;J18;Lp;0.057692308"
"77;J18;Sp;0.076923077"
"78;J18;Ga;1"
"79;J18;Sp;1"
"80;J18;Cb;0.7"
"80;J18;Ga;0.04"
"80;J18;Lp;0.04"
"80;J18;Pt;0.01"
"80;J18;Ra;0.01"
"80;J18;To;0.2"
"82;J18;Am;0.405405405"
"82;J18;Ao;0.009009009"
"82;J18;Be;0.009009009"
"82;J18;Cj;0.315315315"
"82;J18;Dc;0"
"82;J18;Hp;0.054054054"
"82;J18;Pm;0.135135135"
"82;J18;Sp;0.072072072"
"83;J18;Am;0.088235294"
"83;J18;Ao;0.022058824"
"83;J18;Be;0.066176471"
"83;J18;Cb;0.007352941"
"83;J18;Cj;0.257352941"
"83;J18;Dc;0"
"83;J18;Dg;0.036764706"
"83;J18;Fr;0.029411765"
"83;J18;Ga;0.205882353"
"83;J18;Hl;0.044117647"
"83;J18;Hp;0.044117647"
"83;J18;Lp;0.022058824"
"83;J18;Pg;0"
"83;J18;Pm;0.051470588"
"83;J18;Pt;0"
"83;J18;Ra;0"
"83;J18;Sp;0.110294118"
"83;J18;To;0.014705882"
"84;J18;Cb;0.43956044"
"84;J18;Ga;0.32967033"
"84;J18;Hl;0.076923077"
"84;J18;Lp;0.10989011"
"84;J18;Pt;0.010989011"
"84;J18;Ra;0.010989011"
"84;J18;To;0.021978022"
"85;J18;Am;0.113207547"
"85;J18;Be;0.028301887"
"85;J18;Cj;0.330188679"
"85;J18;Dc;0.009433962"
"85;J18;Fr;0.094339623"
"85;J18;Pg;0.141509434"
"85;J18;Pm;0.094339623"
"85;J18;Sp;0.188679245"
"86;J18;Cb;0.425531915"
"86;J18;Dg;0.021276596"
"86;J18;Ga;0.372340426"
"86;J18;Hl;0.010638298"
"86;J18;Pt;0.010638298"
"86;J18;To;0.159574468"
"87;J18;Be;0.076923077"
"87;J18;Dc;0"
"87;J18;Ga;0.480769231"
"87;J18;Lp;0.048076923"
"87;J18;Pg;0.288461538"
"87;J18;Pm;0.096153846"
"87;J18;Ra;0.009615385"
"88;J18;Pg;1"
"89;J18;Cb;0.235849057"
"89;J18;Ga;0.188679245"
"89;J18;Lp;0.028301887"
"89;J18;Pt;0.018867925"
"89;J18;Ra;0.009433962"
"89;J18;To;0.518867925"
"90;J18;Am;0.478723404"
"90;J18;Ao;0.010638298"
"90;J18;Dg;0.021276596"
"90;J18;Hl;0.010638298"
"90;J18;Pg;0.265957447"
"90;J18;Pm;0.212765957"
"90;J18;Ra;0"
"91;J18;Ao;1"
"92;J18;Ao;0.009433962"
"92;J18;Cj;0.754716981"
"92;J18;Hp;0.094339623"
"92;J18;Pg;0.141509434"
"93;J18;Lp;1"
"94;J18;Cb;0.45"
"94;J18;Dg;0.12"
"94;J18;Ga;0.4"
"94;J18;Hl;0.02"
"94;J18;Ra;0"
"94;J18;To;0.01"
"95;J18;Dc;1"
"96;J18;Cj;1"
"97;J18;Fr;1"
"98;J18;Am;0.745614035"
"98;J18;Ao;0.00877193"
"98;J18;Be;0.035087719"
"98;J18;Cj;0.026315789"
"98;J18;Dc;0.01754386"
"98;J18;Hp;0.070175439"
"98;J18;Pm;0.026315789"
"98;J18;Sp;0.070175439"
"99;J18;Am;0.235849057"
"99;J18;Ao;0.009433962"
"99;J18;Be;0.066037736"
"99;J18;Cb;0.037735849"
"99;J18;Cj;0.283018868"
"99;J18;Dc;0"
"99;J18;Dg;0.037735849"
"99;J18;Fr;0.009433962"
"99;J18;Ga;0.075471698"
"99;J18;Hl;0.009433962"
"99;J18;Hp;0"
"99;J18;Lp;0.009433962"
"99;J18;Pg;0.018867925"
"99;J18;Pm;0.075471698"
"99;J18;Pt;0.018867925"
"99;J18;Ra;0"
"99;J18;Sp;0.075471698"
"99;J18;To;0.037735849"
"100;J18;Be;0.058823529"
"100;J18;Cb;0.529411765"
"100;J18;Dc;0.023529412"
"100;J18;Dg;0.023529412"
"100;J18;Hl;0.035294118"
"100;J18;Hp;0.023529412"
"100;J18;Pg;0.294117647"
"100;J18;Ra;0.011764706"
"101;J18;Dg;0.076923077"
"101;J18;Lp;0.08974359"
"101;J18;To;0.833333333"
"102;J18;Cb;0.211864407"
"102;J18;Ga;0.762711864"
"102;J18;Hl;0.025423729"
"103;J18;Cb;0.693069307"
"103;J18;Ga;0.079207921"
"103;J18;Hl;0.03960396"
"103;J18;Lp;0.02970297"
"103;J18;Pt;0.02970297"
"103;J18;Ra;0.00990099"
"103;J18;To;0.118811881"
"104;J18;Dg;0.4"
"104;J18;Lp;0.6"
"104;J18;Ra;0"
"105;J18;Am;0.863636364"
"105;J18;Ao;0.018181818"
"105;J18;Cb;0.009090909"
"105;J18;Ga;0.045454545"
"105;J18;Pm;0.054545455"
"105;J18;Sp;0.009090909"
"106;J18;Dg;0.12987013"
"106;J18;Lp;0.454545455"
"106;J18;Pt;0.025974026"
"106;J18;To;0.38961039"
"107;J18;Be;0.114285714"
"107;J18;Dc;0.028571429"
"107;J18;Fr;0.114285714"
"107;J18;Ga;0.238095238"
"107;J18;Lp;0.019047619"
"107;J18;Pt;0.00952381"
"107;J18;Sp;0.285714286"
"107;J18;To;0.19047619"
"108;J18;Cj;0.769230769"
"108;J18;Dg;0.042735043"
"108;J18;Sp;0.170940171"
"108;J18;To;0.017094017"
"109;J18;Hp;0.19047619"
"109;J18;Pg;0.142857143"
"109;J18;Pm;0.380952381"
"109;J18;Sp;0.285714286"
"110;J18;Cj;0.476190476"
"110;J18;Fr;0.031746032"
"110;J18;Ga;0.158730159"
"110;J18;Pm;0.119047619"
"110;J18;Pt;0.015873016"
"110;J18;Sp;0.198412698"
"110;J18;To;0"
"111;J18;Ao;0.142857143"
"111;J18;Dg;0.357142857"
"111;J18;Hp;0.476190476"
"111;J18;Ra;0.023809524"
"112;J18;Am;0.899082569"
"112;J18;Ao;0.027522936"
"112;J18;Dc;0.018348624"
"112;J18;Pm;0.055045872"
"113;J18;Cb;1"
"114;J18;Pt;1"
"115;J18;To;1"
"116;J18;Cb;0.188679245"
"116;J18;Ga;0.754716981"
"116;J18;Hl;0.037735849"
"116;J18;Lp;0.018867925"
"117;J18;Am;0.215053763"
"117;J18;Ao;0"
"117;J18;Be;0.010752688"
"117;J18;Cb;0.021505376"
"117;J18;Cj;0.107526882"
"117;J18;Dc;0.010752688"
"117;J18;Dg;0.010752688"
"117;J18;Fr;0.043010753"
"117;J18;Ga;0.032258065"
"117;J18;Hl;0.010752688"
"117;J18;Hp;0.086021505"
"117;J18;Lp;0.032258065"
"117;J18;Pg;0.215053763"
"117;J18;Pm;0.021505376"
"117;J18;Pt;0.021505376"
"117;J18;Ra;0"
"117;J18;Sp;0.107526882"
"117;J18;To;0.053763441"
"118;J18;Am;0.301724138"
"118;J18;Ao;0.051724138"
"118;J18;Be;0.086206897"
"118;J18;Cj;0.387931034"
"118;J18;Fr;0.043103448"
"118;J18;Hp;0.017241379"
"118;J18;Pg;0.043103448"
"118;J18;Sp;0.068965517"
"120;J18;Am;0.091743119"
"120;J18;Ao;0.009174312"
"120;J18;Be;0.036697248"
"120;J18;Cj;0.688073394"
"120;J18;Dc;0.009174312"
"120;J18;Fr;0.009174312"
"120;J18;Hp;0.018348624"
"120;J18;Pm;0.137614679"
"121;J18;Hp;1"
"122;J18;Dc;0.021978022"
"122;J18;Hl;0.010989011"
"122;J18;Hp;0.164835165"
"122;J18;Pg;0.384615385"
"122;J18;Pm;0.384615385"
"122;J18;To;0.032967033"
"123;J18;Ao;0.043010753"
"123;J18;Be;0.193548387"
"123;J18;Cb;0.010752688"
"123;J18;Cj;0.537634409"
"123;J18;Hl;0.010752688"
"123;J18;Hp;0.129032258"
"123;J18;Lp;0.064516129"
"123;J18;To;0.010752688"
"124;J18;Be;0.06779661"
"124;J18;Cj;0.805084746"
"124;J18;Dc;0"
"124;J18;Pm;0.127118644"
"125;J18;Ao;0.009708738"
"125;J18;Be;0.048543689"
"125;J18;Cj;0.436893204"
"125;J18;Dc;0.019417476"
"125;J18;Fr;0.194174757"
"125;J18;Pg;0.067961165"
"125;J18;Pm;0.048543689"
"125;J18;Sp;0.174757282"
"126;J18;Sp;1"
"127;J18;Ao;0.00877193"
"127;J18;Cj;0.701754386"
"127;J18;Fr;0.070175439"
"127;J18;Pg;0.219298246"
"128;J18;Ao;0.018181818"
"128;J18;Cj;0.909090909"
"128;J18;Dc;0"
"128;J18;Sp;0.072727273"
"129;J18;Dg;1"
"130;J18;Hl;1"
"131;J18;Cb;0.12295082"
"131;J18;Dg;0.040983607"
"131;J18;Ga;0.614754098"
"131;J18;Lp;0.06557377"
"131;J18;Pt;0.024590164"
"131;J18;Ra;0.008196721"
"131;J18;To;0.12295082"
"132;J18;Cb;0.441176471"
"132;J18;Dg;0.039215686"
"132;J18;Ga;0.441176471"
"132;J18;Lp;0.058823529"
"132;J18;Pt;0.009803922"
"132;J18;Ra;0.009803922"
"133;J18;Ao;0.016949153"
"133;J18;Dc;0.008474576"
"133;J18;Fr;0.720338983"
"133;J18;Pm;0.254237288"
"134;J18;Am;1"
"135;J18;Ga;0.243902439"
"135;J18;Hl;0.024390244"
"135;J18;Lp;0.304878049"
"135;J18;Pt;0.048780488"
"135;J18;Ra;0.012195122"
"135;J18;To;0.365853659"
"136;J18;Cb;0.625"
"136;J18;Dg;0.1"
"136;J18;Hl;0.025"
"136;J18;Lp;0.1875"
"136;J18;Pt;0.025"
"136;J18;To;0.0375"
"137;J18;Am;0.787037037"
"137;J18;Dg;0.074074074"
"137;J18;Sp;0.138888889"
"138;J18;Be;0.421052632"
"138;J18;Ga;0.157894737"
"138;J18;Pm;0.421052632"
"138;J18;To;0"
"139;J18;Cb;0.694444444"
"139;J18;Dg;0.166666667"
"139;J18;Pt;0.092592593"
"139;J18;To;0.046296296"
"140;J18;Dg;0.147058824"
"140;J18;Ga;0.833333333"
"140;J18;Ra;0.019607843"
"141;J18;Ao;0.008264463"
"141;J18;Be;0.041322314"
"141;J18;Cj;0.619834711"
"141;J18;Dc;0"
"141;J18;Fr;0.099173554"
"141;J18;Hp;0.041322314"
"141;J18;Pg;0.066115702"
"141;J18;Pm;0.123966942"
"142;J18;Dg;0.15625"
"142;J18;Ga;0.833333333"
"142;J18;Ra;0.010416667"
"143;J18;Dc;0.019607843"
"143;J18;Lp;0.098039216"
"143;J18;Pm;0.637254902"
"143;J18;To;0.245098039"
"144;J18;Cb;0.183486239"
"144;J18;Hp;0.733944954"
"144;J18;Lp;0.04587156"
"144;J18;Pg;0.036697248"
"145;J18;Am;0.765765766"
"145;J18;Ga;0.18018018"
"145;J18;Lp;0.009009009"
"145;J18;Sp;0.045045045"
"146;J18;Ga;1"
"147;J18;Ao;0"
"147;J18;Cb;0.348837209"
"147;J18;Dg;0.046511628"
"147;J18;Ga;0.290697674"
"147;J18;Hp;0.23255814"
"147;J18;Pg;0.034883721"
"147;J18;Ra;0.011627907"
"147;J18;Sp;0.034883721"
"148;J18;Be;1"
"149;J18;Dc;0"
"149;J18;Hp;0.35"
"149;J18;Pg;0.1"
"149;J18;Sp;0.55"
"150;J18;Am;0.47008547"
"150;J18;Ao;0.017094017"
"150;J18;Be;0.034188034"
"150;J18;Cj;0.299145299"
"150;J18;Dc;0.008547009"
"150;J18;Pg;0.025641026"
"150;J18;Pm;0.085470085"
"150;J18;Sp;0.05982906"
"151;J18;Am;0.900900901"
"151;J18;Dc;0.018018018"
"151;J18;Lp;0.063063063"
"151;J18;To;0.018018018"
"152;J18;Fr;0.5"
"152;J18;Pt;0"
"152;J18;Ra;0"
"152;J18;Sp;0.5"
"153;J18;Am;0.689655172"
"153;J18;Be;0.017241379"
"153;J18;Cj;0.129310345"
"153;J18;Dc;0.00862069"
"153;J18;Hp;0.068965517"
"153;J18;Pg;0.043103448"
"153;J18;Pm;0.025862069"
"153;J18;Sp;0.017241379"
"154;J18;Dg;0.038961039"
"154;J18;Ga;0.038961039"
"154;J18;Hl;0.051948052"
"154;J18;Lp;0.454545455"
"154;J18;Pt;0.025974026"
"154;J18;To;0.38961039"
"155;J18;Am;0.590909091"
"155;J18;Ao;0.009090909"
"155;J18;Be;0.027272727"
"155;J18;Dc;0.009090909"
"155;J18;Fr;0.227272727"
"155;J18;Hp;0.018181818"
"155;J18;Pm;0.072727273"
"155;J18;Sp;0.045454545"
"157;J18;Am;0.855855856"
"157;J18;Ao;0.009009009"
"157;J18;Fr;0.027027027"
"157;J18;Hp;0.108108108"
"158;J18;Am;0.098360656"
"158;J18;Ao;0.008196721"
"158;J18;Be;0"
"158;J18;Cb;0.06557377"
"158;J18;Cj;0.655737705"
"158;J18;Dc;0"
"158;J18;Dg;0.008196721"
"158;J18;Fr;0.008196721"
"158;J18;Ga;0"
"158;J18;Hl;0.008196721"
"158;J18;Hp;0.040983607"
"158;J18;Lp;0.008196721"
"158;J18;Pg;0.016393443"
"158;J18;Pm;0.032786885"
"158;J18;Pt;0.008196721"
"158;J18;Ra;0"
"158;J18;Sp;0.008196721"
"158;J18;To;0.032786885"
"159;J18;Dg;0.074468085"
"159;J18;Lp;0.85106383"
"159;J18;Pt;0.074468085"
"160;J18;Am;0.458715596"
"160;J18;Cj;0.458715596"
"160;J18;Fr;0.018348624"
"160;J18;Hp;0.064220183"
"161;J18;Cb;0.161290323"
"161;J18;Dg;0.043010753"
"161;J18;Ga;0.268817204"
"161;J18;Hl;0.021505376"
"161;J18;Lp;0.129032258"
"161;J18;To;0.376344086"
"162;J18;Am;0.696721311"
"162;J18;Ao;0.016393443"
"162;J18;Be;0.008196721"
"162;J18;Fr;0.024590164"
"162;J18;Hp;0.032786885"
"162;J18;Pg;0.008196721"
"162;J18;Pm;0.049180328"
"162;J18;Sp;0.163934426"
"163;J18;Dc;0"
"163;J18;Dg;0.042735043"
"163;J18;Ga;0.683760684"
"163;J18;Hl;0.008547009"
"163;J18;Hp;0.085470085"
"163;J18;Lp;0.008547009"
"163;J18;Pg;0.102564103"
"163;J18;Pm;0.068376068"
"164;J18;Pm;1"
"165;J18;Dg;0.571428571"
"165;J18;Hl;0.285714286"
"165;J18;Pt;0.142857143"
"166;J18;Am;0.125"
"166;J18;Ao;0.008333333"
"166;J18;Be;0.016666667"
"166;J18;Cb;0.008333333"
"166;J18;Cj;0.458333333"
"166;J18;Dc;0.008333333"
"166;J18;Dg;0.008333333"
"166;J18;Fr;0.033333333"
"166;J18;Ga;0.025"
"166;J18;Hl;0.008333333"
"166;J18;Hp;0.041666667"
"166;J18;Lp;0.016666667"
"166;J18;Pg;0.033333333"
"166;J18;Pm;0.125"
"166;J18;Pt;0"
"166;J18;Ra;0"
"166;J18;Sp;0.066666667"
"166;J18;To;0.016666667"
"167;J18;Ra;1"
"168;J18;Ao;0.120481928"
"168;J18;Dc;0.036144578"
"168;J18;Dg;0.421686747"
"168;J18;To;0.421686747"
"169;J18;Dg;1"
"170;J18;Am;0.346153846"
"170;J18;Ao;0.015384615"
"170;J18;Cb;0.115384615"
"170;J18;Ga;0.023076923"
"170;J18;Pm;0.153846154"
"170;J18;Sp;0.346153846"
"171;J18;Am;0.092592593"
"171;J18;Ao;0.027777778"
"171;J18;Be;0"
"171;J18;Cb;0.092592593"
"171;J18;Cj;0.138888889"
"171;J18;Dc;0.027777778"
"171;J18;Dg;0.009259259"
"171;J18;Fr;0.092592593"
"171;J18;Ga;0.018518519"
"171;J18;Hl;0.018518519"
"171;J18;Hp;0.027777778"
"171;J18;Lp;0.037037037"
"171;J18;Pg;0.092592593"
"171;J18;Pm;0.092592593"
"171;J18;Pt;0.009259259"
"171;J18;Ra;0.018518519"
"171;J18;Sp;0.018518519"
"171;J18;To;0.185185185"
"172;J18;Cb;0.217391304"
"172;J18;Hp;0.434782609"
"172;J18;Lp;0.130434783"
"172;J18;Pg;0.217391304"
"173;J18;Am;0.818181818"
"173;J18;Ao;0.045454545"
"173;J18;Dc;0"
"173;J18;Pm;0.136363636"
"174;J18;Am;0.296610169"
"174;J18;Ao;0.033898305"
"174;J18;Be;0.008474576"
"174;J18;Cj;0.296610169"
"174;J18;Dc;0"
"174;J18;Fr;0.169491525"
"174;J18;Hp;0.025423729"
"174;J18;Pm;0.169491525"
"175;J18;Ao;0.051546392"
"175;J18;Cj;0.412371134"
"175;J18;Dc;0.020618557"
"175;J18;Sp;0.515463918"
"176;J18;Dc;1"
"177;J18;Cb;0.047619048"
"177;J18;Dg;0.285714286"
"177;J18;Ga;0.571428571"
"177;J18;Hl;0.028571429"
"177;J18;Lp;0.038095238"
"177;J18;To;0.028571429"
"178;J18;Pm;1"
"179;J18;Ao;0.084337349"
"179;J18;Dc;0.012048193"
"179;J18;Dg;0.843373494"
"179;J18;To;0.060240964"
"180;J18;Am;0.634920635"
"180;J18;Ao;0.007936508"
"180;J18;Be;0.007936508"
"180;J18;Dc;0"
"180;J18;Fr;0.158730159"
"180;J18;Hp;0.055555556"
"180;J18;Pm;0.03968254"
"180;J18;Sp;0.095238095"
"181;J18;Dc;0"
"181;J18;Hp;0.5"
"181;J18;Pg;0.2"
"181;J18;Sp;0.3"
"182;J18;Ga;1"
"183;J18;Cb;0.571428571"
"183;J18;Dg;0.047619048"
"183;J18;Hl;0.142857143"
"183;J18;Lp;0.095238095"
"183;J18;Pt;0.047619048"
"183;J18;To;0.095238095"
"184;J18;Dg;0.294117647"
"184;J18;Ga;0.588235294"
"184;J18;Ra;0.117647059"
"185;J18;Dc;0.012658228"
"185;J18;Hl;0.151898734"
"185;J18;Hp;0.126582278"
"185;J18;Pg;0.012658228"
"185;J18;Pm;0.316455696"
"185;J18;To;0.379746835"
"186;J18;Ao;0.032786885"
"186;J18;Be;0.081967213"
"186;J18;Cj;0.491803279"
