plot.num,blk,plot,plotid,enemy,resources,diversity,spp,species.id,provenance,func.2,month,year,percov
2_58,2,PAANMOO,2PAANMOO,Unsprayed,Ambient,Monoculture,PAAN,Plantago lanceolata,Exotic,Forb,Jul-14,2014,3
2_58,2,PAANMOO,2PAANMOO,Unsprayed,Ambient,Monoculture,PAAN,Plantago lanceolata,Exotic,Forb,May-14,2014,1
2_58,2,PAANMOO,2PAANMOO,Unsprayed,Ambient,Monoculture,PAAN,Plantago lanceolata,Exotic,Forb,Sep-12,2012,3
2_58,2,PAANMOO,2PAANMOO,Unsprayed,Ambient,Monoculture,PAAN,Plantago lanceolata,Exotic,Forb,Sep-13,2013,0.5
2_58,2,PAANMOO,2PAANMOO,Unsprayed,Ambient,Monoculture,PAAN,Plantago lanceolata,Exotic,Forb,Sep-14,2014,5
2_58,2,PAANMOO,2PAANMOO,Unsprayed,Ambient,Monoculture,PAAN,Plantago lanceolata,Exotic,Forb,Sep-15,2015,6
2_58,2,PAANMOO,2PAANMOO,Unsprayed,Ambient,Monoculture,PAAN,Prenanthes sp,UNK,Forb,Sep-15,2015,1
2_58,2,PAANMOO,2PAANMOO,Unsprayed,Ambient,Monoculture,PAAN,Schedonorus arundinaceus,Exotic,C3,May-14,2014,1
2_58,2,PAANMOO,2PAANMOO,Unsprayed,Ambient,Monoculture,PAAN,Schedonorus arundinaceus,Exotic,C3,Sep-12,2012,3
2_58,2,PAANMOO,2PAANMOO,Unsprayed,Ambient,Monoculture,PAAN,Schedonorus arundinaceus,Exotic,C3,Sep-14,2014,3
2_58,2,PAANMOO,2PAANMOO,Unsprayed,Ambient,Monoculture,PAAN,Schedonorus arundinaceus,Exotic,C3,Sep-15,2015,5
2_58,2,PAANMOO,2PAANMOO,Unsprayed,Ambient,Monoculture,PAAN,Schizachyrium scoparium,Native,C4,Sep-14,2014,2
2_58,2,PAANMOO,2PAANMOO,Unsprayed,Ambient,Monoculture,PAAN,Schizachyrium scoparium,Native,C4,Sep-15,2015,5
2_58,2,PAANMOO,2PAANMOO,Unsprayed,Ambient,Monoculture,PAAN,Setaria parviflora,Native,C4,Sep-12,2012,2
2_58,2,PAANMOO,2PAANMOO,Unsprayed,Ambient,Monoculture,PAAN,Setaria parviflora,Native,C4,Sep-13,2013,3
2_58,2,PAANMOO,2PAANMOO,Unsprayed,Ambient,Monoculture,PAAN,Solidago pinetorum,Native,Forb,Sep-15,2015,1
2_58,2,PAANMOO,2PAANMOO,Unsprayed,Ambient,Monoculture,PAAN,Steinchisma hians,Native,C4,Sep-14,2014,4
2_58,2,PAANMOO,2PAANMOO,Unsprayed,Ambient,Monoculture,PAAN,Steinchisma hians,Native,C4,Sep-15,2015,12
2_58,2,PAANMOO,2PAANMOO,Unsprayed,Ambient,Monoculture,PAAN,Tridens flavus,Native,C4,Sep-15,2015,2
2_58,2,PAANMOO,2PAANMOO,Unsprayed,Ambient,Monoculture,PAAN,Unknown Apiaceae 2,UNK,Forb,Sep-12,2012,0.1
2_58,2,PAANMOO,2PAANMOO,Unsprayed,Ambient,Monoculture,PAAN,Unknown Poaceae 3,UNK,UNK,Jul-14,2014,2
2_59,2,ANVIMRE,2ANVIMRE,Sprayed,Fertilized,Monoculture,ANVI,Andropogon virginicus,Native,C4,Jul-14,2014,10
2_59,2,ANVIMRE,2ANVIMRE,Sprayed,Fertilized,Monoculture,ANVI,Andropogon virginicus,Native,C4,Jun-13,2013,100
2_59,2,ANVIMRE,2ANVIMRE,Sprayed,Fertilized,Monoculture,ANVI,Andropogon virginicus,Native,C4,May-14,2014,5
2_59,2,ANVIMRE,2ANVIMRE,Sprayed,Fertilized,Monoculture,ANVI,Andropogon virginicus,Native,C4,Sep-12,2012,100
2_59,2,ANVIMRE,2ANVIMRE,Sprayed,Fertilized,Monoculture,ANVI,Andropogon virginicus,Native,C4,Sep-13,2013,100
2_59,2,ANVIMRE,2ANVIMRE,Sprayed,Fertilized,Monoculture,ANVI,Andropogon virginicus,Native,C4,Sep-14,2014,10
2_59,2,ANVIMRE,2ANVIMRE,Sprayed,Fertilized,Monoculture,ANVI,Andropogon virginicus,Native,C4,Sep-15,2015,0.5
2_59,2,ANVIMRE,2ANVIMRE,Sprayed,Fertilized,Monoculture,ANVI,Anthoxanthum odoratum,Exotic,C3,Jun-13,2013,10
2_59,2,ANVIMRE,2ANVIMRE,Sprayed,Fertilized,Monoculture,ANVI,Carex sp,UNK,C3,Sep-12,2012,1
2_59,2,ANVIMRE,2ANVIMRE,Sprayed,Fertilized,Monoculture,ANVI,Daucus carota,Exotic,Forb,Jun-13,2013,1
2_59,2,ANVIMRE,2ANVIMRE,Sprayed,Fertilized,Monoculture,ANVI,Dichanthelium acuminatum,Native,C4,Sep-13,2013,2
2_59,2,ANVIMRE,2ANVIMRE,Sprayed,Fertilized,Monoculture,ANVI,Eupatorium capillifolium,Native,Forb,Jul-14,2014,7
2_59,2,ANVIMRE,2ANVIMRE,Sprayed,Fertilized,Monoculture,ANVI,Eupatorium capillifolium,Native,Forb,May-14,2014,3
2_59,2,ANVIMRE,2ANVIMRE,Sprayed,Fertilized,Monoculture,ANVI,Eupatorium capillifolium,Native,Forb,Sep-12,2012,0.5
2_59,2,ANVIMRE,2ANVIMRE,Sprayed,Fertilized,Monoculture,ANVI,Eupatorium capillifolium,Native,Forb,Sep-13,2013,5
2_59,2,ANVIMRE,2ANVIMRE,Sprayed,Fertilized,Monoculture,ANVI,Eupatorium capillifolium,Native,Forb,Sep-14,2014,3
2_59,2,ANVIMRE,2ANVIMRE,Sprayed,Fertilized,Monoculture,ANVI,Eupatorium capillifolium,Native,Forb,Sep-15,2015,12
2_59,2,ANVIMRE,2ANVIMRE,Sprayed,Fertilized,Monoculture,ANVI,Holcus lanatus,Exotic,C3,Sep-15,2015,3
2_59,2,ANVIMRE,2ANVIMRE,Sprayed,Fertilized,Monoculture,ANVI,Lonicera japonica,Exotic,Woody,Jul-14,2014,45
2_59,2,ANVIMRE,2ANVIMRE,Sprayed,Fertilized,Monoculture,ANVI,Lonicera japonica,Exotic,Woody,Jun-13,2013,6
2_59,2,ANVIMRE,2ANVIMRE,Sprayed,Fertilized,Monoculture,ANVI,Lonicera japonica,Exotic,Woody,May-14,2014,45
2_59,2,ANVIMRE,2ANVIMRE,Sprayed,Fertilized,Monoculture,ANVI,Lonicera japonica,Exotic,Woody,Sep-13,2013,15
2_59,2,ANVIMRE,2ANVIMRE,Sprayed,Fertilized,Monoculture,ANVI,Lonicera japonica,Exotic,Woody,Sep-14,2014,50
2_59,2,ANVIMRE,2ANVIMRE,Sprayed,Fertilized,Monoculture,ANVI,Lonicera japonica,Exotic,Woody,Sep-15,2015,90
2_59,2,ANVIMRE,2ANVIMRE,Sprayed,Fertilized,Monoculture,ANVI,Oxalis dillenii,Native,Forb,Jun-13,2013,0.5
2_59,2,ANVIMRE,2ANVIMRE,Sprayed,Fertilized,Monoculture,ANVI,Oxalis dillenii,Native,Forb,Sep-12,2012,3
2_59,2,ANVIMRE,2ANVIMRE,Sprayed,Fertilized,Monoculture,ANVI,Packera anonyma,Native,Forb,Jul-14,2014,2
2_59,2,ANVIMRE,2ANVIMRE,Sprayed,Fertilized,Monoculture,ANVI,Packera anonyma,Native,Forb,Jun-13,2013,3
2_59,2,ANVIMRE,2ANVIMRE,Sprayed,Fertilized,Monoculture,ANVI,Packera anonyma,Native,Forb,May-14,2014,4
2_59,2,ANVIMRE,2ANVIMRE,Sprayed,Fertilized,Monoculture,ANVI,Packera anonyma,Native,Forb,Sep-12,2012,2
2_59,2,ANVIMRE,2ANVIMRE,Sprayed,Fertilized,Monoculture,ANVI,Packera anonyma,Native,Forb,Sep-14,2014,5
2_59,2,ANVIMRE,2ANVIMRE,Sprayed,Fertilized,Monoculture,ANVI,Packera anonyma,Native,Forb,Sep-15,2015,1
2_59,2,ANVIMRE,2ANVIMRE,Sprayed,Fertilized,Monoculture,ANVI,Paspalum sp,UNK,C4,Jun-13,2013,5
2_59,2,ANVIMRE,2ANVIMRE,Sprayed,Fertilized,Monoculture,ANVI,Paspalum sp,UNK,C4,Sep-12,2012,3
2_59,2,ANVIMRE,2ANVIMRE,Sprayed,Fertilized,Monoculture,ANVI,Paspalum sp,UNK,C4,Sep-13,2013,5
2_59,2,ANVIMRE,2ANVIMRE,Sprayed,Fertilized,Monoculture,ANVI,Rumex acetosella,Exotic,Forb,Jun-13,2013,6
2_59,2,ANVIMRE,2ANVIMRE,Sprayed,Fertilized,Monoculture,ANVI,Rumex acetosella,Exotic,Forb,Sep-12,2012,25
2_59,2,ANVIMRE,2ANVIMRE,Sprayed,Fertilized,Monoculture,ANVI,Schedonorus arundinaceus,Exotic,C3,Jul-14,2014,6
2_59,2,ANVIMRE,2ANVIMRE,Sprayed,Fertilized,Monoculture,ANVI,Schedonorus arundinaceus,Exotic,C3,Jun-13,2013,3
2_59,2,ANVIMRE,2ANVIMRE,Sprayed,Fertilized,Monoculture,ANVI,Schedonorus arundinaceus,Exotic,C3,May-14,2014,8
2_59,2,ANVIMRE,2ANVIMRE,Sprayed,Fertilized,Monoculture,ANVI,Schedonorus arundinaceus,Exotic,C3,Sep-14,2014,4
2_59,2,ANVIMRE,2ANVIMRE,Sprayed,Fertilized,Monoculture,ANVI,Schedonorus arundinaceus,Exotic,C3,Sep-15,2015,4
2_59,2,ANVIMRE,2ANVIMRE,Sprayed,Fertilized,Monoculture,ANVI,Schizachyrium scoparium,Native,C4,Sep-15,2015,1
2_59,2,ANVIMRE,2ANVIMRE,Sprayed,Fertilized,Monoculture,ANVI,Solidago pinetorum,Native,Forb,Jul-14,2014,3
2_59,2,ANVIMRE,2ANVIMRE,Sprayed,Fertilized,Monoculture,ANVI,Solidago pinetorum,Native,Forb,Sep-15,2015,2
2_59,2,ANVIMRE,2ANVIMRE,Sprayed,Fertilized,Monoculture,ANVI,Steinchisma hians,Native,C4,Sep-13,2013,5
2_59,2,ANVIMRE,2ANVIMRE,Sprayed,Fertilized,Monoculture,ANVI,Steinchisma hians,Native,C4,Sep-15,2015,3
2_59,2,ANVIMRE,2ANVIMRE,Sprayed,Fertilized,Monoculture,ANVI,Tridens flavus,Native,C4,Sep-14,2014,10
2_59,2,ANVIMRE,2ANVIMRE,Sprayed,Fertilized,Monoculture,ANVI,Tridens flavus,Native,C4,Sep-15,2015,4
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Allium vineale,Exotic,Forb,Sep-12,2012,2
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Andropogon virginicus,Native,C4,Jul-14,2014,40
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Andropogon virginicus,Native,C4,Jun-13,2013,35
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Andropogon virginicus,Native,C4,May-14,2014,10
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Andropogon virginicus,Native,C4,Sep-12,2012,20
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Andropogon virginicus,Native,C4,Sep-13,2013,65
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Andropogon virginicus,Native,C4,Sep-14,2014,45
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Anthoxanthum odoratum,Exotic,C3,Jul-14,2014,2
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Anthoxanthum odoratum,Exotic,C3,May-14,2014,12
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Anthoxanthum odoratum,Exotic,C3,Sep-13,2013,4
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Anthoxanthum odoratum,Exotic,C3,Sep-14,2014,10
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Anthoxanthum odoratum,Exotic,C3,Sep-15,2015,16
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Carex sp,UNK,C3,Jun-13,2013,0.5
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Carex sp,UNK,C3,Sep-12,2012,10
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Cirsium sp,UNK,Forb,May-14,2014,0.5
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Conyza canadensis,Native,Forb,Sep-13,2013,1
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Dichanthelium acuminatum,Native,C4,Jun-13,2013,3
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Dichanthelium acuminatum,Native,C4,May-14,2014,2
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Dichanthelium dichotomum,Native,C4,Sep-12,2012,2
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Dichanthelium dichotomum,Native,C4,Sep-13,2013,0.5
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Dichanthelium dichotomum,Native,C4,Sep-14,2014,1
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Dichanthelium sp,UNK,C4,Jun-13,2013,8
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Digitaria sanguinalis,Exotic,C4,May-14,2014,1
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Diodia teres,Native,Forb,Sep-12,2012,2
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Diodia teres,Native,Forb,Sep-13,2013,3
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Eragrostis capillaris,Native,C4,Sep-12,2012,4
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Eragrostis capillaris,Native,C4,Sep-13,2013,10
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Eragrostis capillaris,Native,C4,Sep-14,2014,10
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Eragrostis capillaris,Native,C4,Sep-15,2015,7
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Eupatorium capillifolium,Native,Forb,Sep-13,2013,1
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Gamochaeta purpurea,Native,Forb,Jun-13,2013,5
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Holcus lanatus,Exotic,C3,Jul-14,2014,17
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Holcus lanatus,Exotic,C3,Jun-13,2013,15
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Holcus lanatus,Exotic,C3,May-14,2014,15
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Holcus lanatus,Exotic,C3,Sep-14,2014,7
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Holcus lanatus,Exotic,C3,Sep-15,2015,8
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Lactuca sp,UNK,Forb,May-14,2014,1
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Leucanthemum vulgare,Exotic,Forb,Jun-13,2013,8
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Lonicera japonica,Exotic,Woody,Jul-14,2014,60
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Lonicera japonica,Exotic,Woody,Jun-13,2013,15
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Lonicera japonica,Exotic,Woody,May-14,2014,40
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Lonicera japonica,Exotic,Woody,Sep-13,2013,20
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Lonicera japonica,Exotic,Woody,Sep-14,2014,65
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Lonicera japonica,Exotic,Woody,Sep-15,2015,75
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Oxalis dillenii,Native,Forb,Jun-13,2013,1
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Oxalis dillenii,Native,Forb,May-14,2014,1
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Oxalis dillenii,Native,Forb,Sep-12,2012,0.5
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Packera anonyma,Native,Forb,Jun-13,2013,3
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Packera anonyma,Native,Forb,Sep-13,2013,3
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Paspalum notatum,Exotic,C4,Sep-15,2015,2
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Paspalum sp,UNK,C4,Jun-13,2013,1
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Paspalum sp,UNK,C4,Sep-12,2012,8
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Pinus taeda,Native,Woody,Sep-13,2013,0.1
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Ranunculus bulbosus,Exotic,Forb,May-14,2014,8
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Ranunculus bulbosus,Exotic,Forb,Sep-12,2012,5
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Ranunculus bulbosus,Exotic,Forb,Sep-13,2013,1
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Ranunculus bulbosus,Exotic,Forb,Sep-14,2014,1
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Rumex acetosella,Exotic,Forb,Jun-13,2013,18
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Rumex acetosella,Exotic,Forb,May-14,2014,4
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Rumex acetosella,Exotic,Forb,Sep-12,2012,60
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Salvia lyrata,Native,Forb,May-14,2014,1
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Salvia lyrata,Native,Forb,Sep-15,2015,2
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Schedonorus arundinaceus,Exotic,C3,Jul-14,2014,6
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Schedonorus arundinaceus,Exotic,C3,May-14,2014,8
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Schedonorus arundinaceus,Exotic,C3,Sep-15,2015,6
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Setaria parviflora,Native,C4,Jun-13,2013,17
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Setaria parviflora,Native,C4,Sep-12,2012,4
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Setaria parviflora,Native,C4,Sep-13,2013,7
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Setaria parviflora,Native,C4,Sep-14,2014,5
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Setaria parviflora,Native,C4,Sep-15,2015,8
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Solidago pinetorum,Native,Forb,Sep-15,2015,1
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Steinchisma hians,Native,C4,Sep-14,2014,2
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Tridens flavus,Native,C4,Jul-14,2014,0.1
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Tridens flavus,Native,C4,Sep-14,2014,2
2_60,2,BLANKRO,2BLANKRO,Unsprayed,Fertilized,K,BLAN,Unknown 2,UNK,Forb,Sep-12,2012,0.5
2_61,2,SCINMOO,2SCINMOO,Unsprayed,Ambient,Monoculture,SCIN,Acalypha virginica,Native,Forb,Sep-15,2015,1
2_61,2,SCINMOO,2SCINMOO,Unsprayed,Ambient,Monoculture,SCIN,Allium vineale,Exotic,Forb,Sep-12,2012,1
2_61,2,SCINMOO,2SCINMOO,Unsprayed,Ambient,Monoculture,SCIN,Andropogon virginicus,Native,C4,Sep-12,2012,1
2_61,2,SCINMOO,2SCINMOO,Unsprayed,Ambient,Monoculture,SCIN,Andropogon virginicus,Native,C4,Sep-13,2013,0.5
2_61,2,SCINMOO,2SCINMOO,Unsprayed,Ambient,Monoculture,SCIN,Andropogon virginicus,Native,C4,Sep-14,2014,3
2_61,2,SCINMOO,2SCINMOO,Unsprayed,Ambient,Monoculture,SCIN,Anthoxanthum odoratum,Exotic,C3,Jul-14,2014,3
2_61,2,SCINMOO,2SCINMOO,Unsprayed,Ambient,Monoculture,SCIN,Anthoxanthum odoratum,Exotic,C3,Jun-13,2013,2
2_61,2,SCINMOO,2SCINMOO,Unsprayed,Ambient,Monoculture,SCIN,Anthoxanthum odoratum,Exotic,C3,May-14,2014,7
2_61,2,SCINMOO,2SCINMOO,Unsprayed,Ambient,Monoculture,SCIN,Anthoxanthum odoratum,Exotic,C3,Sep-13,2013,3
2_61,2,SCINMOO,2SCINMOO,Unsprayed,Ambient,Monoculture,SCIN,Anthoxanthum odoratum,Exotic,C3,Sep-14,2014,4
2_61,2,SCINMOO,2SCINMOO,Unsprayed,Ambient,Monoculture,SCIN,Anthoxanthum odoratum,Exotic,C3,Sep-15,2015,18
2_61,2,SCINMOO,2SCINMOO,Unsprayed,Ambient,Monoculture,SCIN,Carex complanata,Native,C3,Jul-14,2014,1
2_61,2,SCINMOO,2SCINMOO,Unsprayed,Ambient,Monoculture,SCIN,Carex sp,UNK,C3,Jun-13,2013,1
2_61,2,SCINMOO,2SCINMOO,Unsprayed,Ambient,Monoculture,SCIN,Carex sp,UNK,C3,May-14,2014,0.5
2_61,2,SCINMOO,2SCINMOO,Unsprayed,Ambient,Monoculture,SCIN,Conyza canadensis,Native,Forb,Jun-13,2013,0.5
2_61,2,SCINMOO,2SCINMOO,Unsprayed,Ambient,Monoculture,SCIN,Conyza canadensis,Native,Forb,Sep-13,2013,0.5
2_61,2,SCINMOO,2SCINMOO,Unsprayed,Ambient,Monoculture,SCIN,Dichanthelium acuminatum,Native,C4,Jul-14,2014,8
2_61,2,SCINMOO,2SCINMOO,Unsprayed,Ambient,Monoculture,SCIN,Dichanthelium acuminatum,Native,C4,Jun-13,2013,5
2_61,2,SCINMOO,2SCINMOO,Unsprayed,Ambient,Monoculture,SCIN,Dichanthelium acuminatum,Native,C4,May-14,2014,20
2_61,2,SCINMOO,2SCINMOO,Unsprayed,Ambient,Monoculture,SCIN,Dichanthelium acuminatum,Native,C4,Sep-13,2013,10
2_61,2,SCINMOO,2SCINMOO,Unsprayed,Ambient,Monoculture,SCIN,Dichanthelium acuminatum,Native,C4,Sep-14,2014,25
2_61,2,SCINMOO,2SCINMOO,Unsprayed,Ambient,Monoculture,SCIN,Dichanthelium acuminatum,Native,C4,Sep-15,2015,8
2_61,2,SCINMOO,2SCINMOO,Unsprayed,Ambient,Monoculture,SCIN,Dichanthelium dichotomum,Native,C4,Sep-14,2014,3
2_61,2,SCINMOO,2SCINMOO,Unsprayed,Ambient,Monoculture,SCIN,Dichanthelium dichotomum,Native,C4,Sep-15,2015,8
2_61,2,SCINMOO,2SCINMOO,Unsprayed,Ambient,Monoculture,SCIN,Dichanthelium sp,UNK,C4,Jun-13,2013,4
2_61,2,SCINMOO,2SCINMOO,Unsprayed,Ambient,Monoculture,SCIN,Dichanthelium sphaerocarpon,Native,C4,Sep-14,2014,8
2_61,2,SCINMOO,2SCINMOO,Unsprayed,Ambient,Monoculture,SCIN,Dichanthelium sphaerocarpon,Native,C4,Sep-15,2015,7
2_61,2,SCINMOO,2SCINMOO,Unsprayed,Ambient,Monoculture,SCIN,Digitaria sanguinalis,Exotic,C4,May-14,2014,4
2_61,2,SCINMOO,2SCINMOO,Unsprayed,Ambient,Monoculture,SCIN,Eragrostis capillaris,Native,C4,Sep-15,2015,1
2_61,2,SCINMOO,2SCINMOO,Unsprayed,Ambient,Monoculture,SCIN,Eupatorium capillifolium,Native,Forb,Sep-13,2013,0.1
2_61,2,SCINMOO,2SCINMOO,Unsprayed,Ambient,Monoculture,SCIN,Gamochaeta purpurea,Native,Forb,Jun-13,2013,1
2_61,2,SCINMOO,2SCINMOO,Unsprayed,Ambient,Monoculture,SCIN,Holcus lanatus,Exotic,C3,Jul-14,2014,10
2_61,2,SCINMOO,2SCINMOO,Unsprayed,Ambient,Monoculture,SCIN,Holcus lanatus,Exotic,C3,Jun-13,2013,6
2_61,2,SCINMOO,2SCINMOO,Unsprayed,Ambient,Monoculture,SCIN,Holcus lanatus,Exotic,C3,May-14,2014,8
2_61,2,SCINMOO,2SCINMOO,Unsprayed,Ambient,Monoculture,SCIN,Holcus lanatus,Exotic,C3,Sep-12,2012,3
2_61,2,SCINMOO,2SCINMOO,Unsprayed,Ambient,Monoculture,SCIN,Holcus lanatus,Exotic,C3,Sep-13,2013,1
2_61,2,SCINMOO,2SCINMOO,Unsprayed,Ambient,Monoculture,SCIN,Holcus lanatus,Exotic,C3,Sep-14,2014,15
2_61,2,SCINMOO,2SCINMOO,Unsprayed,Ambient,Monoculture,SCIN,Holcus lanatus,Exotic,C3,Sep-15,2015,5
2_61,2,SCINMOO,2SCINMOO,Unsprayed,Ambient,Monoculture,SCIN,Lonicera japonica,Exotic,Woody,Jul-14,2014,30
2_61,2,SCINMOO,2SCINMOO,Unsprayed,Ambient,Monoculture,SCIN,Lonicera japonica,Exotic,Woody,Jun-13,2013,14
2_61,2,SCINMOO,2SCINMOO,Unsprayed,Ambient,Monoculture,SCIN,Lonicera japonica,Exotic,Woody,May-14,2014,15
2_61,2,SCINMOO,2SCINMOO,Unsprayed,Ambient,Monoculture,SCIN,Lonicera japonica,Exotic,Woody,Sep-12,2012,6
2_61,2,SCINMOO,2SCINMOO,Unsprayed,Ambient,Monoculture,SCIN,Lonicera japonica,Exotic,Woody,Sep-13,2013,30
2_61,2,SCINMOO,2SCINMOO,Unsprayed,Ambient,Monoculture,SCIN,Lonicera japonica,Exotic,Woody,Sep-14,2014,40
2_61,2,SCINMOO,2SCINMOO,Unsprayed,Ambient,Monoculture,SCIN,Lonicera japonica,Exotic,Woody,Sep-15,2015,50
2_61,2,SCINMOO,2SCINMOO,Unsprayed,Ambient,Monoculture,SCIN,Medicago sp,UNK,Legume,May-14,2014,2
2_61,2,SCINMOO,2SCINMOO,Unsprayed,Ambient,Monoculture,SCIN,Oxalis dillenii,Native,Forb,May-14,2014,1
2_61,2,SCINMOO,2SCINMOO,Unsprayed,Ambient,Monoculture,SCIN,Oxalis dillenii,Native,Forb,Sep-12,2012,3
2_61,2,SCINMOO,2SCINMOO,Unsprayed,Ambient,Monoculture,SCIN,Oxalis dillenii,Native,Forb,Sep-14,2014,2
